"Please, check your email for confirmation key.","""Silakan, periksa email Anda untuk kunci konfirmasi."
"Prefix Dropdown Options","Opsi Prefix Dropdown"
"Price","Harga"
"Product","Produk"
"Product ID","ID produk"
"Product Name","Nama produk"
"Product Reviews","Tinjauan produk"
"Product Tags","Tag Produk"
"Purchase On","Membeli pada"
"Purchased At","Membeli di"
"Qty","Kuantitas"
"Recent Orders","Pesanan saat ini"
"Records for %s store found.","Record untuk %s toko ditemukan."
"Redirect Customer to Account Dashboard after Logging in","Mengarahkan ke Dashboard Rekening Nasabah setelah Logging di"
"Refunded","Dikembalikan"
"Registered Customers","Pelanggan Terdaftar"
"Remove","Hapus"
"Require Emails Confirmation","Membutuhkan konfirmasi email"
"Retrieve address data","Menerima data alamat"
"Retrieve address info","Menerima info alamat"
"Retrieve customer addresses","Menerima alamat pelanggan"
"Retrieve customer data","Menerima data pelanggan"
"Retrieve customer groups","Ambil kelompok pelanggan"
"Retrieve customer info","Ambil Info pelanggan"
"Retrieve customers","Menerima pelanggan"
"Retrieve your confirmation link here","Menerima tautan konfirmasi anda disini"
"Retrieve your password here","Menerima kata sandi anda disini"
"SKU","SKU"
"Sales Statistics","Statistik penjualan"
"Save","Simpan"
"Save Address","Simpan Alamat"
"Save Customer","Simpan pelanggan"
"Save Customer Group","Simpan grup pelanggan"
"Save Password","Simpan kata sandi"
"Save and Continue Edit","Simpan dan lanjutkan sunting"
"Saved %d record(s)","Simpan %d record(s)"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Titik koma (;).. Nilai dipisahkan koma <br/>Â MasukanÂ di awalÂ untuk pilihan pertamakosong <br/> Biarkan kosong untuk kolom teks terbuka."
"Send From","Kirim dari"
"Send Welcome Email","Kirim Email selamat datang"
"Send Welcome Email after Confirmation","Kirim email selamat datang setelah konfirmasi"
"Send auto-generated password","Kirim kata sandi auto-generated"
"Send confirmation link","Kirim tautan konfirmasi"
"Sending","Mengirim"
"Sent","Terkirim"
"Session Start Time","Sesi waktu mulai"
"Set as Default Billing Address","Setel sebagai alamat tagihan standar"
"Set as Default Shipping Address","Setel sebagai alamat pengiriman standar"
"Share Customer Accounts","Berbagi akun pelanggan"
"Shipped to First Name","dikirim ke nama depan"
"Shipped to Last Name","Dikirim ke nama belakang"
"Shipped to Name","Dikirim ke nama"
"Shopping Cart","cart belanja"
"Shopping Cart - %d item(s)","cart belanja - %d barang(s)"
"Show Date of Birth","Tampilkan tanggal Lahir"
"Show Gender","Tampilkan Gender"
"Show Middle Name (initial)","Tampilkan nama tengah (inisial)"
"Show Prefix","Tampilkan Prefix"
"Show Suffix","Tampilkan Suffix"
"Show Tax/VAT Number","Tampilkan Jumlah Pajak/VAT"
"Sign Up for Newsletter","Berlangganan buletin"
"Skipping import row, required field ""%s"" is not defined.","Lewati garis impor, field dibutuhkan ""%s"" tidak didefinisikan."
"Skipping import row, website ""%s"" field does not exist.","Lewati garis impor, website ""%s"" field tidak ada."
"State/Province","Propinsi"
"Status","Status"
"Store","Toko"
"Store View","Tampilan toko"
"Street Address","Alamat/Jalan"
"Street Address ","Alamat jalan"
"Street Address %s","Street Address %s"
"Subject","Subjek"
"Submit","Menyerahkan"
"Subscribe to Newsletter","Berlangganan buletin"
"Subscribed to Newsletter?","Berlangganan buletin?"
"Suffix Dropdown Options","Opsi dropdown Suffix"
"Tag Name","Tag Nama"
"Tax Class","Tingkat pajak"
"Tax/VAT number","Tax/VAT nomor"
"Telephone","Telepon"
"Text","Teks"
"Text One Line","Teks online"
"Thank you for registering with %s.","Terima kasih atas pendaftaran dengan %s."
"The account information has been saved.","Informasi akun telah di simpan"
"The address does not belong to this customer.","Alamat tersebut bukan milik pelanggan tersebut"
"The address has been deleted.","Alamat telah dihapus"
"The address has been saved.","Alamat telah disimpan"
"The customer does not have default billing address.","Pelanggan tidak memiliki alamat tagihan standar."
"The customer group has been deleted.","Grup pelanggan telah dihapus"
"The customer group has been saved.","Grup pelanggan telah disimpan"
"The group ""%s"" cannot be deleted","Group ""%s"" Tidak dapat dihapus"
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","Kata sandi harus memiliki minimal 6 karakter. Yang mengarah atau spasi akan diabaikan."
"The suffix that goes after name (Jr., Sr., etc.)","""Akhiran yang masuk setelah nama (Jr, Sr, dll)"
"The title that goes before name (Mr., Mrs., etc.)","""Judul yang masuk sebelum nama (Mr, Mrs, dll)"
"There are no items in customer's wishlist at the moment","""Tidak ada item dalam daftar keinginan pelanggan pada saat ini"
"There are no items in customer\'s shopping cart at the moment","Tidak ada items pada cart belanja pelanggan pada saat ini"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Sudah ada akun dengan alamat email ini. Jika Anda yakin bahwa ini adalah email Anda, <a href=""%s"">Klik disini</a> untuk mendapatkan kata sandi dan mengakses akun Anda."
"This account is not confirmed.","Akun ini tidak dikonfirmasi."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","Akun ini tidak dikonfirmasi. <a href=""%s"">klik disini</a> untuk mengirim ulang email konfirmasi."
"This customer email already exists","Email pelanggan ini sudah ada"
"This customer has no saved addresses.","Alamat pelanggan ini belum disimpan"
"This email address was not found in our records.","Alamat email ini tidak di temukan direcord kami."
"This email does not require confirmation.","Email ini tidak dibutuhkan konfirmasi."
"This email will be sent instead of default welcome email, after account confirmation.","Email ini akan dikirim sebagai pengganti email selamat datang standar, setelah konfirmasi akun."
"This is My Default %s Address","Ini adalah alamat %s Standar saya"
"To Cart","Ke keranjang"
"Total","Total"
"Type","Tipe"
"Unknown","Tidak diketahui"
"Unsubscribe from Newsletter","Berhenti berlangganan buletin"
"Update","Perbarui"
"Update customer address data","Perbarui data alamat pelanggan"
"Update customer data","Perbarui data pelanggan"
"Use as My Default %s Address","Gunakan sebagai alamat %s standar saya"
"Use as My Default Billing Address","Gunakan sebagai alamat standar tagihan saya"
"Use as My Default Shipping Address","Gunakan sebagai alamat standar pengiriman saya"
"Use as my default billing address","Gunakan sebagai alamat tagihan standar saya"
"Use as my default shipping address","Gunakan sebagai alamat pengiriman standar saya"
"View","lihat"
"View Order","Lihat Pesanan"
"Visitor","Pengunjung"
"Visitors Only","Hanya Pengunjung"
"Website","Situs"
"Welcome Email","Email selamat datang"
"Wishlist","Daftar keinginan"
"Wishlist - %d item(s)","Daftar keinginan - %d item(s)"
"Wrong confirmation key.","Kunci konfirmasi salah"
"Wrong customer account specified.","Akun pelanggan salah ditentukan"
"Wrong email.","Email salah"
"Wrong transactional account email type","Tipe akun email transaksi yang salah"
"YYYY","YYYY"
"Year","Tahun"
"You are currently not subscribed to any newsletter.","Anda saat ini tidak berlangganan buletin apapun"
"You are currently not subscribed to our newsletter.","Anda saat ini tidak berlangganan buletin kami."
"You are currently subscribed to 'General Subscription'.","Anda saat ini terdaftar untuk 'Berlangganan Umum'."
"You are currently subscribed to our newsletter.","Anda saat ini tidak berlangganan buletin kami."
"You are now logged out","Anda sekarang keluar"
"You have logged out and will be redirected to our homepage in 5 seconds.","Anda telah berhasil keluar dan akan diarahkan otomatis ke Beranda dalam 3 detik."
"You have no additional address entries in your address book.","Anda tidak memiliki masukan alamat tambahan dalam buku alamat Anda."
"You have no additional entries in your address book.","Anda tidak memiliki masukan tambahan di buku alamat Anda"
"You have no default billing address in your address book.","Anda tidak memiliki alamat standar penagihan di buku alamat Anda"
"You have no default entries in your address book.","Anda tidak memiliki standar entri pada buku alamat Anda."
"You have no default shipping address in your address book.","Anda tidak memiliki alamat standar pengiriman di buku alamat Anda."
"You have not set a default billing address.","Anda belum mengatur alamat tagihan standar."
"You have not set a default shipping address.","Anda belum mengatur alamat pengiriman standar."
"You have placed no orders yet.","Anda masih belum menempatkan pesanan."
"You have placed no products yet.","Anda masih belum menempatkan produk."
"Your account balance is: %s","Saldo rekening Anda adalah: %s"
"ZIP","ZIP"
"ZIP/Post Code","Kode Pos"
"Zip/Postal Code","Kode Pos"
"n/a","n/n"
"or","atau"
